업체명,카테고리명,필지고유번호,시도명,시군구명,읍면동명,리명,번지,법정동코드,행정동코드,도로명코드,도로명,도로명상세,경도,위도,폐업여부,전화번호,홈페이지주소,주차가능여부,화장실유무,화장실타입,수유실유무,물품보관함유무,유아거치대유무,휠체어이동가능여부,점자유도로유무,등록일자
로케트하우스,숙박/휴양,2.61E+18,부산광역시,중구,신창동3가,,05월 05일,2611012900,2611057000,2.61E+11,광복로35번길,32,129.0288565,35.1020423,N,,http://naver.me/Fk5yacZ1,N,N,,N,N,N,N,N,2021-09-06
큐브모텔,숙박/휴양,2.62E+18,부산광역시,중구,양정동,,Mar-78,2623010100,2623057000,2.62E+11,대영로242번길,07월 18일,129.0364611,35.11050913,N,051-469-4115,http://naver.me/ForfFMN0,Y,Y,"공용,내부",N,N,N,N,N,2021-10-12
큐브모텔,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,629-3,2611010100,2611059000,2.61E+11,대영로242번길,07월 18일,129.0364611,35.11050913,N,051-469-4115,http://naver.me/ForfFMN0,Y,Y,"공용,내부",N,N,N,N,N,2021-10-07
모텔몽,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,630-1,2611010100,2611059000,2.61E+11,대영로242번길,16,129.0366601,35.11065009,Y,051-469-5191,,,,,,,,,,2021-10-08
스카이-힐,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,625-1,2611010100,2611059000,2.61E+11,대영로242번길,22,129.0365508,35.11013846,Y,,,,,,,,,,,2021-10-08
더로찌,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,639-2,2611010100,2611059000,2.61E+11,대영로242번길,07월 18일,129.0364611,35.11050908,Y,051-469-4115,,,,,,,,,,2021-10-08
월드굿즈,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,282-19,2611010100,2611060000,2.61E+11,망양로,380,129.0302634,35.11053529,N,,https://www.airbnb.co.kr/rooms/23476313,N,N,,N,N,N,N,N,2021-10-26
방사시게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,279-12,2611010100,2611060000,2.61E+11,영주로42번길,5,129.0311457,35.11120396,Y,,,,,,,,,,,2021-11-01
힐사이드관광호텔,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,743-33,2611010100,2611059000,2.61E+11,중구로,160,129.0359654,35.10923822,N,051-464-0567,http://www.hillsidehotel.co.kr/,Y,Y,"공용,내부",N,Y,N,Y,N,2021-11-01
코모도호텔,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,742-13,2611010100,2611059000,2.61E+11,중구로,151,129.035458,35.10917144,N,051-466-9101,http://www.commodore.co.kr/,Y,Y,"공용,내부",N,Y,N,Y,N,2021-11-08
G호텔,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,743-14,2611010100,2611059000,2.61E+11,중구로,158,129.0359224,35.10905006,N,051-441-3385,http://naver.me/xhHxPMfZ,Y,Y,"공용,내부",N,Y,N,Y,N,2021-11-01
책앤아웃호스텔,숙박/휴양,2.61E+18,부산광역시,중구,영주동,,10월 20일,2611010100,2611059000,2.61E+11,초량중로,08월 01일,129.0363429,35.11280808,N,,http://www.instagram.com/busan_check_n_out,N,Y,"구분,내부",N,Y,N,N,N,2021-10-08
호텔더루아,숙박/휴양,2.61E+18,부산광역시,중구,중앙동1가,,23-24,2611010400,2611051000,2.61E+11,대청로134번길,23,129.0353054,35.10083809,N,051-257-8516,http://nampolua.modoo.at/,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-05
수이호스텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동1가,,12월 21일,2611010400,2611051000,2.61E+11,중앙대로41번길,03월 01일,129.0360053,35.10108664,N,051-246-3657,http://naver.me/GQ4fijiD,N,Y,"구분,내부",N,Y,N,N,N,2021-10-26
배러댄와플센트럴파크호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동1가,,07월 22일,2611010400,2611051000,2.61E+11,해관로,20,129.0359479,35.10050339,N,051-243-8004,https://www.instagram.com/centralparkhotelbusan/?hl=ko,Y,Y,"구분,외부",N,N,N,Y,N,2021-10-26
센트럴파크호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동1가,,07월 22일,2611010400,2611051000,2.61E+11,해관로,20,129.035957,35.10051662,N,051-243-8001,http://naver.me/GttIZUcC,N,N,,N,N,N,N,N,2021-10-26
용두산게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동2가,,06월 21일,2611010500,2611051000,2.61E+11,대청로138번길,15,129.0352207,35.10153648,Y,,,,,,,,,,,2021-11-01
민트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동2가,,Jan-35,2611010500,2611051000,2.61E+11,중앙대로,Feb-53,129.0361149,35.102453,Y,,,,,,,,,,,2021-11-01
부산파티게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동2가,,Feb-52,2611010500,2611051000,2.61E+11,중앙대로49번길,13,129.0349181,35.1018529,Y,,,,,,,,,,,2021-11-01
숨,숙박/휴양,2.61E+18,부산광역시,중구,중앙동2가,,04월 15일,2611010500,2611051000,2.61E+11,해관로,36,129.0358699,35.10203532,Y,,,,,,,,,,,2021-11-05
금화여관,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,May-40,2611010700,2611051000,2.61E+11,대청로135번길,33,129.0350441,35.10587739,Y,051-469-1769,,,,,,,,,,2021-10-05
단디게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,40-19,2611010700,2611052000,2.61E+11,대청로135번길,15,129.0345949,35.10413773,N,051-1661-9263,http://naver.me/FrKGXiGn,N,Y,"구분,내부",N,N,N,N,N,2021-10-14
단디게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,40-19,2611010700,2611051000,2.61E+11,대청로135번길,15,129.0346609,35.10414338,N,051-1661-9263,https://www.airbnb.co.kr/rooms/23645652?s=51,N,Y,"구분,내부",N,N,N,N,N,2021-10-14
크라운하버호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Jan-83,2611010700,2611051000,2.61E+11,중앙대로,114,129.0367993,35.10756227,N,051-678-1000,http://www.crownharborhotel.com/html/main.asp,Y,Y,"공용,내부",N,Y,N,N,N,2021-11-05
뉴브이모텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Apr-77,2611010700,2611051000,2.61E+11,중앙대로,142,129.0378742,35.11004531,N,051-469-6900,http://naver.me/xxxgpEoO,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-14
마리나모텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Feb-86,2611010700,2611051000,2.61E+11,충장대로13번길,20,129.0383534,35.10698752,Y,051-463-6979,,,,,,,,,,2021-11-01
그레이194호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Aug-81,2611010700,2611051000,2.61E+11,충장대로5번길,38,129.0376377,35.10855875,N,051-466-5677,http://naver.me/GWFWHh2I,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-14
비센트호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Sep-74,2611010700,2611051000,2.61E+11,충장대로9번길,64,129.0392706,35.1107605,N,051-442-2338,http://www.bcenthotel.com/,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-14
서울모텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Apr-55,2611010700,2611051000,2.61E+11,해관로,Jan-76,129.035622,35.10572482,N,051-469-7001,http://naver.me/xbwifPek,N,Y,"공용,내부",N,N,N,N,N,2021-10-07
반달호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동4가,,Aug-52,2611010700,2611051000,2.61E+11,해관로,Jan-79,129.0351503,35.10603221,N,051-462-8008,http://www.bandalhotel.com/,N,Y,"공용,내부",N,N,N,N,N,2021-10-14
커넥트부산호텔,숙박/휴양,2.61E+18,부산광역시,중구,중앙동6가,,03월 14일,2611010900,2611051000,2.61E+11,대교로,115-1,129.0373871,35.10044601,N,051-464-3000,http://www.connectbusan.com/,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-18
휴플러스게스트하우스,숙박/휴양,2.61E+18,부산광역시,중구,중앙동6가,,Jan-70,2611010900,2611051000,2.61E+11,중앙대로,24,129.0369915,35.09969971,N,,http://www.hyu-plus.com/,N,Y,"구분,내부",N,Y,N,N,N,2021-10-18
플래티넘호텔,숙박/휴양,2.61E+18,부산광역시,중구,창선동1가,,Jan-40,2611013100,2611057000,2.61E+11,광복로,50,129.0304808,35.09903456,N,051-255-3333,http://naver.me/x5066vcv,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-18
플래티늄호텔,숙박/휴양,2.61E+18,부산광역시,중구,창선동1가,,Jan-40,2611013100,2611057000,2.61E+11,광복로,50,129.0304798,35.09903754,N,051-255-3333,http://naver.me/x5066vcv,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-18
호텔아벤트리부산,숙박/휴양,2.61E+18,부산광역시,중구,창선동1가,,12월 01일,2611013100,2611057000,2.61E+11,광복로39번길,6,129.0295783,35.09980908,N,051-260-5001,http://www.aventreehotelbusan.com/,Y,Y,"공용,내부",N,N,N,Y,Y,2021-10-28
금빛장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,20-42,2635010100,2635062000,2.64E+11,반송로,920-1,129.1542518,35.23242609,N,,http://naver.me/G3JlgQhF,N,Y,"공용,내부",N,N,N,N,N,2021-10-15
동원모텔,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,334-7,2635010100,2635062000,2.64E+11,반송로,918,129.1538751,35.23219692,N,051-542-9940,http://naver.me/FVPaHwLs,N,Y,"공용,내부",N,N,N,N,N,2021-10-19
초원장 여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,257-225,2635010100,2635061000,2.64E+11,아랫반송로21번길,05월 17일,129.1482118,35.22573662,N,051-544-1150,http://naver.me/5s9QHjsX,Y,Y,"구분,내부",N,N,N,N,N,2021-11-01
수복장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,275-67,2635010100,2635061000,2.64E+11,아랫반송로21번길,153,129.1485558,35.2294428,N,051-543-2797,http://naver.me/G5raHfo9,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
수복장모텔,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,275-67,2635010100,2635061000,2.64E+11,아랫반송로21번길,153,129.1485525,35.22944236,N,051-543-2797,http://naver.me/G5raHfo9,N,Y,"공용,내부",N,N,N,N,N,2021-10-19
인호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,04월 22일,2635010100,2635062000,2.64E+11,윗반송로31번길,123,129.1553963,35.23272662,N,051-543-0011,http://vov7-kr.book.direct/,Y,Y,"공용,내부",N,N,N,Y,N,2021-09-24
합천여인숙,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,22-15,2635010100,2635062000,2.64E+11,윗반송로31번길,113-12,129.1550972,35.23259169,Y,051-543-8150,,,,,,,,,,2021-09-24
은재모텔,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,20-38,2635010100,2635062000,2.64E+11,윗반송로31번길,99-23,129.1544872,35.23231333,N,051-637-3491,http://naver.me/xhHRGRTa,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
DAVIDSGUESTHOUSE,숙박/휴양,2.64E+18,부산광역시,해운대구,반송동,,22-64,2635010100,2635062000,2.64E+11,윗반송로31번길,Oct-87,129.1547373,35.23194693,Y,,,,,,,,,,,2021-09-24
해피하우스,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1619,2635010300,2635057000,2.64E+11,반여로,133,129.1228264,35.20437056,Y,,,,,,,,,,,2021-10-22
대구장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1038-22,2635010300,2635057000,2.64E+11,반여로155번길,61,129.12286,35.20668892,N,051-525-4735,http://naver.me/IxDrpSGC,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
목화장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1030-2,2635010300,2635057000,2.64E+11,선수촌로,149-7,129.1218003,35.20693221,N,051-526-3821,http://naver.me/56Id9Bb3,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
강릉여행가이드의집,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1439-53,2635010300,2635057000,2.64E+11,선수촌로,55,129.1183955,35.19880313,Y,,,,,,,,,,,2021-10-22
가든장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1603-11,2635010300,2635059000,2.64E+11,재반로,263,129.1314304,35.20076747,N,051-782-3709,http://naver.me/xQOMUFcL,N,Y,"공용,내부",N,N,N,N,N,2021-09-23
금수장여관,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1603-17,2635010300,2635059000,2.64E+11,재반로,259,129.1313866,35.20048902,N,051-782-7637,http://naver.me/Gz5FtvHM,N,Y,"공용,내부",N,N,N,N,N,2021-09-17
센텀게스트하우스,숙박/휴양,2.64E+18,부산광역시,해운대구,반여동,,1174-1,2635010300,2635059500,2.64E+11,해운대로,333,129.1341813,35.17181459,N,,http://naver.me/Fk5g5Q7c,N,Y,"공용,내부",N,N,N,N,N,2021-10-21
VIP민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,279,2635010800,2635056000,,,,129.2053755,35.18146713,Y,,,,,,,,,,,2021-10-26
부산송정바다민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,299-19,2635010800,2635056000,,,,129.2014134,35.18176702,Y,,,,,,,,,,,2021-10-26
나인테마모텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,203-1,2635010800,2635056000,,,,129.2049506,35.18330017,Y,051-701-6901,,,,,,,,,,2021-10-25
곰곰이민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,288-2,2635010800,2635056000,,,,129.2054256,35.18095054,Y,,,,,,,,,,,2021-10-26
송정마루민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,894-17,2635010800,2635056000,,,,129.2041758,35.18164198,N,,http://songjungmaru1.modoo.at,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
GO모텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,212-7,2635010800,2635056000,,,,129.2057631,35.18207529,N,051-703-9290,http://naver.me/FMAD0TO6,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-25
송정여인숙,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,136-2,2635010800,2635056000,2.64E+11,송정1로8번길,49,129.2003296,35.18416107,N,051-703-8090,http://naver.me/59jJTz3Z,N,Y,"공용,내부",N,N,N,Y,N,2021-10-18
풀하우스펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,186,2635010800,2635056000,,송정강변로,19,129.2052239,35.18329965,N,051-703-4322,http://www.fullhouse7.co.kr/,N,Y,"공용,내부",N,N,N,N,N,2021-10-25
풀하우스민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,195-6,2635010800,2635056000,2.64E+11,송정강변로,19,129.2054795,35.1832581,N,051-703-4322,http://www.fullhouse7.co.kr/,Y,Y,"구분,내부",N,N,N,N,N,2021-11-02
송정아토펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,195-3,2635010800,2635056000,2.64E+11,송정강변로,23,129.2053194,35.1835851,N,,http://www.xn--sk4b7el1inwdb3qd1c.kr/,Y,Y,"구분,내부",N,N,N,Y,N,2021-11-02
여우비호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,206-12,2635010800,2635056000,2.64E+11,송정강변로,11,129.205479,35.1824337,N,051-704-1472,http://naver.me/5Y1Fw5th,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-25
넛지567펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,442-5,2635010800,2635056000,2.64E+11,송정광어골로,67,129.1964618,35.17543173,N,,https://page.yapen.co.kr/50789,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
25TH호스텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,313-10,2635010800,2635056000,2.64E+11,송정광어골로,29,129.1978987,35.17856524,Y,,,,,,,,,,,2021-10-26
올라호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,437-9,2635010800,2635056000,2.64E+11,송정광어골로,49,129.1968053,35.17686458,N,051-704-0001,http://www.ollahotel.com/,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
마린케이풀빌라펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,159-5,2635010800,2635056000,2.64E+11,송정광어골로,3,129.1992106,35.1806066,N,,http://marinek.co.kr/,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-25
펜톤나인,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,312-6,2635010800,2635056000,2.64E+11,송정광어골로,01월 15일,129.1986237,35.17953573,N,,http://www.penton9.com,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
스테이모어빌리지펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,445-4,2635010800,2635056000,2.64E+11,송정광어골로,90,129.1963971,35.17347061,N,,http://www.스테이모어빌리지펜션.kr,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
스테이모어호스텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,445-5,2635010800,2635056000,2.64E+11,송정광어골로,88,129.1962911,35.17371724,N,,http://naver.me/xOCOJIUR,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
카이브,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,312-5,2635010800,2635056000,2.64E+11,송정광어골로,15,129.1986103,35.1796469,N,,http://www.kaive.co.kr,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
송정오셔너스,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,437-1,2635010800,2635056000,2.64E+11,송정광어골로,47,129.196863,35.17702399,N,,http://oceanus.kr/,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
25THHOSTEL,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,313-10,2635010800,2635056000,2.64E+11,송정광어골로,29,129.1978942,35.17856026,Y,,,,,,,,,,,2021-10-26
플레르 호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,441-6,2635010800,2635056000,2.64E+11,송정광어골로,70,129.195939,35.17535999,N,051-701-7601,https://plaire.modoo.at,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
카이브 2호점,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,437-3,2635010800,2635056000,2.64E+11,송정광어골로,55,129.1964218,35.17639906,N,,http://www.kaive.co.kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
뉴카리브호스텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,437-1,2635010800,2635056000,2.64E+11,송정광어골로,47,129.1968696,35.17702922,Y,,,,,,,,,,,2021-10-26
펜트하우스,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,437-3,2635010800,2635056000,2.64E+11,송정광어골로,55,129.1964462,35.17642117,Y,051-703-1191,,,,,,,,,,2021-10-26
브라운도트호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,422-13,2635010800,2635056000,2.64E+11,송정광어골로,30,129.197312,35.17875947,N,051-702-0090,http://wnhotels.com/browndot/songjeong,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
라온호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,436-1,2635010800,2635056000,2.64E+11,송정광어골로,39,129.197353,35.17765562,N,051-714-0003,http://www.busan-laon.com,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
송정마루민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,436-5,2635010800,2635056000,2.64E+11,송정광어골로,45,129.1970515,35.17722889,N,,http://songjungmaru1.modoo.at,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
모닝캄펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,442-4,2635010800,2635056000,2.64E+11,송정광어골로,65,129.1964513,35.17560616,N,051-703-9733,http://morningcalmps.co.kr/,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
송정 스테이모어펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,445-5,2635010800,2635056000,2.64E+11,송정광어골로,88,129.1962516,35.17372203,N,,http://www.xn--o39at6k10mzgfwncew0aj6c.kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-04
플레르 호텔,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,441-6,2635010800,2635056000,2.64E+11,송정광어골로,70,129.1959441,35.1753527,N,051-701-7601,https://plaire.modoo.at/,Y,Y,"공용,내부",N,N,N,Y,N,2021-11-04
샤인우드펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,445-4,2635010800,2635056000,2.64E+11,송정광어골로,90,129.1963707,35.17354446,N,,http://naver.me/5XbSca0w,Y,Y,"공용,내부",N,N,N,N,N,2021-11-04
송정미연,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,438-11,2635010800,2635056000,2.64E+11,송정광어골로,Jan-58,129.1958542,35.17644389,N,,http://page.yapen.co.kr/34045,Y,Y,"공용,내부",N,N,N,Y,N,2021-11-10
부흥민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,435-1,2635010800,2635056000,2.64E+11,송정광어골로82번길,116,129.1967014,35.17836727,Y,,,,,,,,,,,2021-10-26
스위트펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,441-3,2635010800,2635056000,2.64E+11,송정광어골로82번길,56,129.1955516,35.17590916,N,051-703-1191, http://cafe.naver.com/heabeachvill,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
이너피스 펜션,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,444-9,2635010800,2635056000,2.64E+11,송정광어골로82번길,16,129.1957237,35.17417823,N,051-723-0765,http://www.innerpeace-pension.com/,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-26
ALOHA게스트하우스,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,438-4,2635010800,2635056000,2.64E+11,송정광어골로82번길,80,129.1956641,35.17673406,N,,http://blog.naver.com/kyungoo79,N,Y,"공용,내부",N,N,N,N,N,2021-10-26
일로이리조트,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,809,2635010800,2635056000,2.64E+11,송정구덕포길,130,129.1971551,35.17006048,N,051-704-7888,http://www.일로이리조트.com/,Y,Y,"공용,내부",N,N,Y,Y,N,2021-11-10
두포민박,숙박/휴양,2.64E+18,부산광역시,해운대구,송정동,,855,2635010800,2635056000,2.64E+11,송정구덕포길,174,129.1968905,35.16808791,Y,,,,,,,,,,,2021-10-26
